invoice_id,po_id,vendor_id,invoice_amount,invoice_date,payment_status,payment_date,payment_terms,three_way_match_status
INV001217,PO005084,V00403,7275.19,2024-07-29,Paid Late,2024-10-13,Net 60,Matched
INV001218,PO004175,V00368,50276.14,2025-06-12,Paid,2025-07-12,Net 30,Matched
INV001219,PO004788,V00472,71005.15,2024-02-29,Paid Late,2024-05-06,Net 60,Matched
INV001220,PO001673,V00326,2507.94,2024-10-09,Paid,2024-11-25,Net 45,Missing Receipt
INV001221,PO002116,V00368,9953.77,2024-11-25,Paid,2024-12-04,Net 15,Matched
INV001222,PO004041,V00226,5199.53,2025-11-20,Unpaid,,Net 45,Missing Receipt
INV001223,PO004725,V00047,5138.59,2024-05-13,Paid,2024-06-30,Net 60,Matched
INV001224,PO002243,V00112,54380.32,2025-07-20,Paid,2025-08-17,Net 30,Matched
INV001225,PO002039,V00362,1310.1,2025-06-26,Paid,2025-08-17,Net 60,Matched
INV001226,PO003044,V00372,7412.0,2024-10-08,Paid,2024-11-22,Net 45,Matched
INV001227,PO004330,V00232,7873.63,2025-08-19,Paid,2025-09-14,Net 30,Matched
INV001228,PO001492,V00370,3593.53,2025-08-01,Paid Late,2025-09-23,Net 45,Matched
INV001229,PO000678,V00083,3629.41,2025-09-09,Paid Late,2025-10-05,Net 15,Matched
INV001230,PO005210,V00263,30249.23,2024-04-19,Paid Late,2024-06-29,Net 60,Matched
INV001231,PO003892,V00220,15581.28,2024-12-02,Paid,2025-01-19,Net 60,Price Variance
INV001232,PO000566,V00368,20769.96,2025-04-17,Paid,2025-06-01,Net 45,Matched
INV001233,PO005130,V00066,12960.57,2025-04-01,Paid Late,2025-06-06,Net 60,Matched
INV001234,PO005208,V00173,27763.18,2024-09-18,Paid,2024-11-03,Net 45,Matched
INV001235,PO003378,V00287,22268.31,2026-01-05,Unpaid,,Net 30,Price Variance
INV001236,PO001537,V00368,9394.73,2024-12-14,Paid,2025-01-16,Net 30,Matched
INV001237,PO002040,V00094,20787.0,2024-03-17,Paid,2024-03-29,Net 15,Matched
INV001238,PO005485,V00407,2491.17,2024-04-19,Paid,2024-04-25,Net 15,Matched
INV001239,PO000997,V00264,16073.07,2026-01-07,Unpaid,,Net 15,Matched
INV001240,PO005164,V00436,1029.66,2025-12-19,Paid,2025-12-26,Net 15,Matched
INV001241,PO002055,V00274,12301.0,2024-12-31,Paid Late,2025-03-11,Net 60,Missing Receipt
INV001242,PO004979,V00166,4644.08,2025-04-03,Paid,2025-06-03,Net 60,Matched
INV001243,PO004435,V00403,35924.21,2026-01-03,Unpaid,,Net 60,Missing Receipt
INV001244,PO004112,V00352,3572.27,2024-06-24,Paid,2024-08-04,Net 45,Matched
INV001245,PO004292,V00416,25660.45,2024-02-15,Paid,2024-04-04,Net 60,Matched
INV001246,PO004168,V00045,21273.29,2024-07-23,Paid,2024-09-16,Net 60,Matched
INV001247,PO003003,V00243,9664.63,2024-01-20,Paid,2024-03-01,Net 45,Matched
INV001248,PO001294,V00434,5483.62,2025-01-30,Paid,2025-02-15,Net 30,Matched
INV001249,PO000817,V00368,8333.65,2025-10-20,Paid,2025-11-17,Net 30,Price Variance
INV001250,PO002855,V00148,2950.69,2024-01-28,Paid Late,2024-03-09,Net 30,Matched
INV001251,PO005434,V00445,31025.67,2025-01-21,Paid,2025-03-19,Net 60,Matched
INV001252,PO002026,V00143,42793.82,2024-10-17,Paid,2024-11-20,Net 30,Matched
INV001253,PO001811,V00430,44543.89,2024-10-31,Paid,2024-12-06,Net 45,Matched
INV001254,PO001668,V00368,10016.89,2024-02-24,Paid,2024-03-10,Net 15,Matched
INV001255,PO003689,V00160,5263.46,2024-07-24,Paid,2024-07-29,Net 15,Missing Receipt
INV001256,PO005174,V00419,1480.17,2025-02-18,Paid,2025-03-24,Net 30,Matched
INV001257,PO002817,V00400,49121.35,2024-04-15,Paid Late,2024-05-28,Net 30,Missing Receipt
INV001258,PO002341,V00169,66611.82,2024-10-24,Paid,2024-12-10,Net 45,Missing Receipt
INV001259,PO003433,V00491,11621.26,2025-09-03,Paid,2025-10-29,Net 60,Matched
INV001260,PO004589,V00290,9786.08,2025-11-30,Unpaid,,Net 30,Matched
INV001261,PO001589,V00471,21083.84,2025-09-10,Paid,2025-10-24,Net 45,Missing Receipt
INV001262,PO005209,V00079,2056.67,2025-01-09,Paid,2025-02-11,Net 30,Matched
INV001263,PO002144,V00333,108812.75,2025-01-13,Paid,2025-03-09,Net 60,Matched
INV001264,PO004308,V00235,5240.99,2024-03-14,Paid,2024-04-18,Net 30,Matched
INV001265,PO002067,V00368,32647.41,2024-05-10,Paid,2024-06-04,Net 30,Matched
INV001266,PO000355,V00071,1327.56,2025-02-20,Paid,2025-04-17,Net 60,Matched
INV001267,PO001929,V00151,13600.94,2024-11-04,Paid,2024-11-21,Net 30,Matched
INV001268,PO002276,V00368,7710.73,2025-10-30,Paid,2025-11-12,Net 15,Matched
INV001269,PO001722,V00345,4538.7,2025-10-05,Paid,2025-11-03,Net 30,Matched
INV001270,PO004089,V00494,1702.5,2024-04-22,Paid,2024-05-09,Net 15,Matched
INV001271,PO004299,V00062,7026.81,2024-03-24,Paid Late,2024-05-04,Net 30,Matched
INV001272,PO000247,V00403,2205.73,2025-11-30,Unpaid,,Net 45,Matched
INV001273,PO003371,V00125,2032.95,2025-10-25,Paid,2025-12-16,Net 60,Matched
INV001274,PO000380,V00332,26131.65,2026-01-01,Unpaid,,Net 30,Matched
INV001275,PO002267,V00235,3213.03,2025-06-11,Paid,2025-06-24,Net 15,Matched
INV001276,PO003809,V00395,38081.91,2024-09-20,Paid,2024-10-25,Net 30,Price Variance
INV001277,PO004547,V00016,10741.71,2024-11-05,Paid,2024-12-27,Net 60,Price Variance
INV001278,PO001425,V00491,7104.55,2025-08-24,Paid,2025-09-20,Net 45,Matched
INV001279,PO003160,V00259,4043.65,2025-08-26,Paid,2025-09-08,Net 15,Matched
INV001280,PO004362,V00034,19657.94,2025-01-31,Paid,2025-04-05,Net 60,Matched
INV001281,PO004838,V00033,67256.5,2025-07-07,Paid,2025-07-13,Net 15,Missing Receipt
INV001282,PO002268,V00154,12889.62,2024-07-26,Paid,2024-08-24,Net 30,Matched
INV001283,PO002553,V00408,15365.39,2024-01-16,Paid Late,2024-02-25,Net 30,Missing Receipt
INV001284,PO003272,V00347,3318.43,2024-07-04,Paid Late,2024-09-13,Net 60,Matched
INV001285,PO003871,V00099,7877.51,2024-06-21,Paid,2024-07-11,Net 15,Matched
INV001286,PO001655,V00104,2836.77,2026-01-01,Unpaid,,Net 45,Missing Receipt
INV001287,PO004419,V00169,55300.36,2025-07-15,Paid,2025-08-30,Net 45,Matched
INV001288,PO005203,V00137,8268.32,2024-09-29,Paid,2024-12-02,Net 60,Matched
INV001289,PO001793,V00354,107963.24,2024-02-03,Paid,2024-03-30,Net 60,Matched
INV001290,PO000896,V00368,12899.7,2025-09-22,Paid,2025-10-24,Net 30,Matched
INV001291,PO001020,V00177,1823.84,2025-11-12,Unpaid,,Net 60,Missing Receipt
INV001292,PO000060,V00437,4442.4,2025-01-06,Paid Late,2025-03-04,Net 45,Matched
INV001293,PO002082,V00080,17098.49,2024-03-09,Paid,2024-05-13,Net 60,Matched
INV001294,PO004275,V00445,3534.36,2024-12-31,Paid,2025-02-16,Net 45,Matched
INV001295,PO003969,V00393,6474.64,2025-08-14,Paid,2025-09-19,Net 45,Missing Receipt
INV001296,PO002483,V00434,10948.08,2025-03-04,Paid,2025-03-18,Net 15,Matched
INV001297,PO000363,V00223,90470.6,2025-11-08,Paid,2025-12-13,Net 30,Matched
INV001298,PO001706,V00298,30726.61,2024-10-11,Paid,2024-11-08,Net 45,Matched
INV001299,PO005201,V00059,1093.0,2025-08-05,Paid Late,2025-09-25,Net 45,Matched
INV001300,PO002342,V00295,687.7,2024-04-06,Paid,2024-04-11,Net 15,Matched
INV001301,PO004840,V00210,31112.07,2025-06-07,Paid,2025-08-09,Net 60,Matched
INV001302,PO000392,V00195,15898.19,2024-10-08,Paid,2024-12-06,Net 60,Matched
INV001303,PO004608,V00406,29690.55,2024-12-30,Paid,2025-01-26,Net 30,Matched
INV001304,PO004854,V00018,7686.23,2025-07-09,Paid,2025-09-08,Net 60,Matched
INV001305,PO003668,V00395,6561.77,2024-05-31,Paid Late,2024-06-25,Net 15,Matched
INV001306,PO001275,V00293,16511.01,2025-04-05,Paid,2025-05-22,Net 45,Matched
INV001307,PO004219,V00368,61180.1,2025-02-15,Paid,2025-03-12,Net 45,Matched
INV001308,PO002128,V00052,19737.0,2024-05-29,Paid,2024-06-05,Net 15,Matched
INV001309,PO004127,V00272,1770.8,2025-03-30,Paid Late,2025-05-05,Net 30,Matched
INV001310,PO003188,V00375,22935.21,2024-07-07,Paid,2024-08-23,Net 60,Matched
INV001311,PO000507,V00368,16320.38,2025-03-19,Paid,2025-04-27,Net 45,Matched
INV001312,PO002387,V00372,8457.36,2025-12-08,Unpaid,,Net 45,Matched
INV001313,PO001146,V00271,2496.63,2025-12-28,Unpaid,,Net 30,Matched
INV001314,PO003869,V00207,12619.04,2024-09-18,Paid,2024-10-06,Net 15,Matched
INV001315,PO000714,V00098,11354.92,2024-02-10,Paid,2024-02-24,Net 15,Matched
INV001316,PO004761,V00490,4768.89,2024-06-30,Paid Late,2024-08-13,Net 30,Matched
INV001317,PO003049,V00223,26009.62,2025-03-30,Paid Late,2025-05-21,Net 45,Matched
INV001318,PO004813,V00117,8962.03,2025-12-15,Unpaid,,Net 45,Matched
INV001319,PO001196,V00019,4678.98,2024-07-12,Paid,2024-09-11,Net 60,Price Variance
INV001320,PO004680,V00079,3269.13,2024-05-19,Paid,2024-06-26,Net 45,Price Variance
INV001321,PO002379,V00308,216027.24,2025-03-04,Paid,2025-04-12,Net 60,Matched
INV001322,PO003603,V00476,7552.6,2024-12-07,Paid,2025-01-19,Net 45,Matched
INV001323,PO005251,V00296,85283.09,2024-06-29,Paid,2024-07-29,Net 30,Matched
INV001324,PO003027,V00147,6925.26,2025-08-29,Paid,2025-10-13,Net 45,Matched
INV001325,PO003443,V00412,16765.66,2025-08-11,Paid,2025-09-10,Net 30,Matched
INV001326,PO003803,V00261,4987.7,2025-05-24,Paid,2025-05-31,Net 15,Matched
INV001327,PO004318,V00312,5052.84,2026-01-11,Unpaid,,Net 60,Matched
INV001328,PO003620,V00005,6311.82,2024-06-16,Paid,2024-07-06,Net 30,Price Variance
INV001329,PO004088,V00173,53326.18,2024-05-12,Paid,2024-05-27,Net 15,Matched
INV001330,PO002290,V00362,473.17,2025-08-26,Paid,2025-10-04,Net 45,Matched
INV001331,PO001928,V00412,39741.27,2024-06-28,Paid,2024-07-23,Net 30,Price Variance
INV001332,PO002563,V00127,5813.42,2024-06-25,Paid,2024-07-12,Net 15,Matched
INV001333,PO001711,V00336,6529.28,2026-01-05,Unpaid,,Net 45,Matched
INV001334,PO000938,V00425,3081.02,2024-07-24,Paid,2024-09-25,Net 60,Matched
INV001335,PO000518,V00247,12095.05,2024-11-23,Paid,2025-01-11,Net 60,Matched
INV001336,PO002357,V00373,2034.17,2024-04-19,Paid Late,2024-06-27,Net 60,Matched
INV001337,PO003515,V00240,2751.95,2025-09-12,Paid,2025-10-13,Net 30,Matched
INV001338,PO002759,V00134,51251.04,2025-07-15,Paid,2025-09-16,Net 60,Matched
INV001339,PO001489,V00322,23103.03,2024-06-25,Paid,2024-08-18,Net 60,Matched
INV001340,PO004697,V00341,2143.07,2024-01-28,Paid,2024-03-09,Net 45,Missing Receipt
INV001341,PO004985,V00169,12683.35,2025-07-12,Paid,2025-07-23,Net 15,Matched
INV001342,PO001392,V00130,8605.6,2025-05-14,Paid,2025-06-18,Net 45,Matched
INV001343,PO004658,V00032,18530.48,2025-08-27,Paid Late,2025-11-01,Net 60,Missing Receipt
INV001344,PO000948,V00049,9588.31,2024-12-17,Paid,2025-01-10,Net 30,Matched
INV001345,PO002236,V00421,4772.87,2025-09-28,Paid Late,2025-12-03,Net 60,Matched
INV001346,PO000666,V00468,25483.13,2024-05-06,Paid Late,2024-08-03,Net 45,Matched
INV001347,PO000927,V00403,7636.48,2025-01-01,Paid,2025-01-22,Net 30,Matched
INV001348,PO002773,V00259,14732.17,2024-01-26,Paid,2024-02-11,Net 15,Missing Receipt
INV001349,PO002421,V00470,60115.15,2025-01-19,Paid,2025-03-18,Net 60,Price Variance
INV001350,PO004593,V00211,3120.66,2025-05-10,Paid,2025-06-25,Net 45,Matched
INV001351,PO003764,V00276,33292.09,2025-12-04,Unpaid,,Net 45,Matched
INV001352,PO005091,V00168,7112.04,2024-07-28,Paid,2024-08-11,Net 15,Matched
INV001353,PO005325,V00403,3161.92,2024-12-08,Paid,2024-12-26,Net 15,Matched
INV001354,PO003163,V00289,3880.16,2025-01-29,Paid,2025-03-12,Net 60,Matched
INV001355,PO004193,V00128,25177.95,2024-08-09,Paid,2024-09-12,Net 30,Matched
INV001356,PO004123,V00403,20942.72,2024-08-22,Paid Late,2024-10-13,Net 45,Missing Receipt
INV001357,PO000525,V00306,23142.97,2024-09-13,Paid,2024-10-17,Net 45,Missing Receipt
INV001358,PO001868,V00234,1234.9,2025-06-08,Paid,2025-06-18,Net 15,Missing Receipt
INV001359,PO000921,V00365,6901.17,2024-08-27,Paid,2024-09-30,Net 30,Matched
INV001360,PO004992,V00093,2143.24,2025-10-21,Paid,2025-11-26,Net 45,Matched
INV001361,PO002199,V00158,17580.7,2024-07-03,Paid,2024-07-25,Net 30,Matched
INV001362,PO003240,V00368,9869.5,2025-02-27,Paid Late,2025-04-20,Net 45,Matched
INV001363,PO003026,V00409,11919.51,2025-12-23,Unpaid,,Net 30,Matched
INV001364,PO003488,V00045,40145.47,2024-11-15,Paid Late,2025-01-24,Net 60,Matched
INV001365,PO005170,V00093,4929.11,2025-01-02,Paid,2025-02-18,Net 45,Matched
INV001366,PO000085,V00056,5579.44,2025-04-09,Paid,2025-05-01,Net 30,Matched
INV001367,PO005219,V00253,52863.51,2024-11-13,Paid,2025-01-14,Net 60,Matched
INV001368,PO002749,V00038,4474.32,2024-05-17,Paid,2024-07-13,Net 60,Price Variance
INV001369,PO004007,V00114,480.26,2024-04-06,Paid,2024-05-10,Net 30,Matched
INV001370,PO001903,V00213,18320.36,2025-05-14,Paid,2025-05-22,Net 15,Missing Receipt
INV001371,PO004559,V00067,2019.53,2024-07-27,Paid,2024-08-29,Net 30,Matched
INV001372,PO003460,V00169,33640.2,2024-05-06,Paid Late,2024-05-29,Net 15,Matched
INV001373,PO005043,V00271,38088.61,2025-12-18,Unpaid,,Net 45,Matched
INV001374,PO002813,V00020,2060.94,2025-02-03,Paid Late,2025-03-26,Net 45,Matched
INV001375,PO002428,V00368,57417.01,2024-12-03,Paid,2024-12-24,Net 30,Matched
INV001376,PO002667,V00482,527.71,2024-05-20,Paid,2024-07-13,Net 60,Missing Receipt
INV001377,PO002340,V00465,7470.2,2025-01-18,Paid,2025-02-04,Net 15,Matched
INV001378,PO000844,V00330,37184.23,2025-11-25,Unpaid,,Net 60,Matched
INV001379,PO001075,V00494,1686.53,2025-03-21,Paid,2025-04-02,Net 15,Matched
INV001380,PO002108,V00181,1445.58,2024-10-05,Paid,2024-10-20,Net 15,Matched
INV001381,PO000638,V00118,10739.09,2025-09-27,Paid,2025-11-06,Net 45,Matched
INV001382,PO001658,V00266,3288.24,2025-12-03,Unpaid,,Net 30,Matched
INV001383,PO002079,V00372,15329.25,2025-06-06,Paid,2025-06-22,Net 15,Matched
INV001384,PO000971,V00403,6652.91,2025-06-04,Paid,2025-06-20,Net 15,Price Variance
INV001385,PO000105,V00449,1228.9,2025-08-27,Paid Late,2025-11-01,Net 60,Missing Receipt
INV001386,PO003439,V00284,29383.63,2025-06-07,Paid Late,2025-07-17,Net 30,Matched
INV001387,PO002403,V00172,16134.01,2024-12-18,Paid,2025-02-14,Net 60,Matched
INV001388,PO003932,V00082,1420.94,2025-10-10,Paid,2025-10-25,Net 15,Matched
INV001389,PO001526,V00471,21455.87,2024-09-28,Paid,2024-10-09,Net 15,Matched
INV001390,PO000931,V00289,11116.7,2024-04-03,Paid,2024-05-08,Net 45,Price Variance
INV001391,PO005180,V00403,5583.51,2025-07-04,Paid,2025-08-28,Net 60,Price Variance
INV001392,PO003318,V00012,9643.83,2025-06-04,Paid,2025-06-14,Net 15,Matched
INV001393,PO000834,V00024,23367.48,2025-07-03,Paid,2025-07-12,Net 15,Matched
INV001394,PO002366,V00079,2675.83,2025-02-08,Paid,2025-02-16,Net 15,Matched
INV001395,PO002962,V00266,982.38,2024-11-03,Paid Late,2024-12-09,Net 30,Matched
INV001396,PO004866,V00165,42731.44,2024-06-06,Paid Late,2024-08-21,Net 60,Price Variance
INV001397,PO004011,V00468,13093.29,2026-01-25,Unpaid,,Net 30,Matched
INV001398,PO003522,V00243,12743.02,2024-11-09,Paid,2025-01-05,Net 60,Missing Receipt
INV001399,PO001516,V00113,22974.65,2024-07-28,Paid,2024-09-26,Net 60,Matched
INV001400,PO002776,V00500,29308.32,2024-12-06,Paid,2025-02-02,Net 60,Matched
INV001401,PO003921,V00400,37214.98,2024-04-22,Paid,2024-05-11,Net 15,Matched
INV001402,PO002639,V00110,13215.87,2024-12-02,Paid Late,2025-01-11,Net 30,Matched
INV001403,PO002107,V00430,31669.54,2024-10-04,Paid Late,2024-11-25,Net 45,Missing Receipt
INV001404,PO005032,V00358,4223.97,2026-01-21,Unpaid,,Net 45,Matched
INV001405,PO003231,V00045,20118.36,2025-07-11,Paid,2025-07-28,Net 15,Matched
INV001406,PO005462,V00362,1872.14,2024-03-18,Paid,2024-04-06,Net 30,Matched
INV001407,PO003207,V00430,25352.15,2024-12-10,Paid,2025-01-29,Net 45,Matched
INV001408,PO004880,V00171,4228.6,2024-05-22,Paid,2024-06-10,Net 15,Matched
INV001409,PO000660,V00403,34539.57,2024-08-27,Paid,2024-09-28,Net 30,Missing Receipt
INV001410,PO000759,V00463,3378.19,2025-10-20,Paid,2025-11-01,Net 15,Matched
INV001411,PO001666,V00352,23280.88,2024-04-12,Paid,2024-04-26,Net 30,Matched
INV001412,PO000889,V00368,11464.87,2025-12-23,Unpaid,,Net 60,Matched
INV001413,PO002634,V00433,4423.18,2025-06-24,Paid,2025-08-18,Net 60,Matched
INV001414,PO000976,V00063,55591.41,2025-09-27,Paid,2025-11-15,Net 45,Matched
INV001415,PO005343,V00165,19207.94,2024-05-29,Paid Late,2024-08-03,Net 30,Matched
INV001416,PO004016,V00405,7606.9,2025-12-14,Unpaid,,Net 30,Matched
INV001417,PO005300,V00149,13323.84,2024-05-10,Paid,2024-06-20,Net 45,Matched
INV001418,PO003235,V00116,22184.57,2025-07-04,Paid,2025-08-13,Net 45,Price Variance
INV001419,PO003392,V00369,13034.82,2025-12-06,Unpaid,,Net 60,Matched
INV001420,PO000995,V00392,19122.26,2024-01-17,Paid,2024-02-13,Net 30,Matched
INV001421,PO000944,V00114,6342.65,2025-09-26,Paid,2025-10-24,Net 30,Matched
INV001422,PO004964,V00499,9704.18,2025-01-13,Paid Late,2025-03-06,Net 45,Price Variance
INV001423,PO001897,V00403,9314.95,2025-10-30,Paid Late,2025-12-24,Net 45,Matched
INV001424,PO002215,V00355,15424.68,2025-03-17,Paid,2025-04-20,Net 45,Matched
INV001425,PO000717,V00403,5675.83,2024-06-23,Paid Late,2024-07-15,Net 15,Matched
INV001426,PO004655,V00403,11767.29,2025-03-21,Paid,2025-04-11,Net 30,Matched
INV001427,PO004662,V00369,6270.97,2025-11-22,Unpaid,,Net 60,Matched
INV001428,PO002473,V00439,119237.62,2024-12-09,Paid,2025-01-29,Net 60,Matched
INV001429,PO004306,V00144,40840.42,2024-04-27,Paid,2024-05-28,Net 30,Matched
INV001430,PO003553,V00321,45222.64,2025-09-14,Paid,2025-09-23,Net 15,Matched
INV001431,PO003282,V00102,4568.72,2025-04-19,Paid Late,2025-06-17,Net 45,Matched
INV001432,PO001306,V00465,14149.55,2024-12-06,Paid,2025-01-10,Net 60,Matched
INV001433,PO001857,V00039,685.96,2025-11-14,Unpaid,,Net 60,Matched
INV001434,PO001804,V00305,36579.02,2025-10-10,Paid,2025-11-01,Net 30,Matched
INV001435,PO002961,V00164,50293.76,2025-03-06,Paid,2025-04-22,Net 45,Matched
INV001436,PO000796,V00243,5389.55,2024-01-21,Paid Late,2024-03-30,Net 60,Matched
INV001437,PO004791,V00222,10303.72,2025-12-22,Unpaid,,Net 30,Matched
INV001438,PO000068,V00317,6935.66,2025-11-22,Paid Late,2025-12-19,Net 15,Matched
INV001439,PO003524,V00033,20083.69,2024-07-16,Paid,2024-08-21,Net 45,Matched
INV001440,PO001309,V00196,2110.01,2025-02-28,Paid Late,2025-04-10,Net 30,Matched
INV001441,PO005413,V00421,12872.26,2024-08-03,Paid,2024-08-24,Net 30,Matched
INV001442,PO001625,V00205,17006.23,2025-02-02,Paid,2025-03-08,Net 30,Matched
INV001443,PO001093,V00121,10640.75,2025-03-31,Paid,2025-04-26,Net 30,Matched
INV001444,PO002666,V00463,28231.56,2025-02-21,Paid Late,2025-04-28,Net 60,Matched
INV001445,PO002904,V00121,61953.78,2025-01-06,Paid,2025-02-24,Net 45,Matched
INV001446,PO004097,V00398,124859.08,2024-06-30,Paid,2024-07-26,Net 30,Matched
INV001447,PO002938,V00205,3642.93,2025-05-07,Paid,2025-06-07,Net 30,Matched
INV001448,PO003687,V00068,81017.33,2025-08-09,Paid,2025-09-09,Net 45,Matched
INV001449,PO003890,V00036,5116.45,2025-10-01,Paid,2025-11-18,Net 45,Matched
INV001450,PO003219,V00368,7862.44,2025-01-22,Paid,2025-03-28,Net 60,Price Variance
INV001451,PO004238,V00397,12400.2,2025-01-06,Paid,2025-01-25,Net 30,Price Variance
INV001452,PO002385,V00071,6519.55,2025-05-08,Paid,2025-05-15,Net 15,Matched
INV001453,PO003712,V00389,3674.05,2024-11-12,Paid,2024-12-16,Net 30,Matched
INV001454,PO005185,V00183,18761.5,2025-05-11,Paid,2025-06-19,Net 45,Matched
INV001455,PO004781,V00376,26308.33,2025-01-25,Paid,2025-02-08,Net 15,Matched
INV001456,PO002814,V00040,14596.21,2026-01-07,Unpaid,,Net 30,Price Variance
INV001457,PO002258,V00116,20832.33,2025-10-26,Paid,2025-12-27,Net 60,Matched
INV001458,PO002286,V00447,87033.82,2025-05-05,Paid,2025-05-29,Net 30,Matched
INV001459,PO003910,V00403,10395.25,2024-07-29,Paid Late,2024-08-19,Net 15,Matched
INV001460,PO002093,V00222,14317.39,2025-07-11,Paid,2025-08-11,Net 30,Matched
INV001461,PO002109,V00403,11665.44,2024-05-05,Paid,2024-06-09,Net 30,Matched
INV001462,PO001809,V00372,1645.66,2026-01-14,Unpaid,,Net 60,Matched
INV001463,PO005182,V00342,19383.92,2025-04-29,Paid,2025-07-02,Net 60,Price Variance
INV001464,PO002592,V00313,14014.72,2024-11-14,Paid,2025-01-10,Net 60,Missing Receipt
INV001465,PO004796,V00419,10092.68,2024-04-19,Paid,2024-06-15,Net 60,Matched
INV001466,PO003967,V00389,14035.87,2025-08-26,Paid,2025-10-23,Net 60,Matched
INV001467,PO000447,V00223,15986.11,2025-03-24,Paid,2025-03-31,Net 15,Price Variance
INV001468,PO002697,V00473,76561.69,2025-12-29,Unpaid,,Net 15,Matched
INV001469,PO001915,V00172,11536.21,2025-03-01,Paid Late,2025-04-08,Net 30,Matched
INV001470,PO003243,V00235,10533.44,2025-09-21,Paid Late,2025-11-03,Net 30,Matched
INV001471,PO001463,V00424,120626.26,2024-07-09,Paid,2024-08-04,Net 30,Matched
INV001472,PO002683,V00200,23000.17,2025-03-12,Paid,2025-05-12,Net 60,Price Variance
INV001473,PO002745,V00165,14519.04,2025-10-06,Paid Late,2025-11-29,Net 15,Matched
INV001474,PO002462,V00478,72324.26,2024-08-26,Paid,2024-08-31,Net 15,Missing Receipt
INV001475,PO004416,V00328,2428.29,2024-04-19,Paid Late,2024-05-10,Net 15,Matched
INV001476,PO002077,V00143,32567.21,2024-07-31,Paid Late,2024-10-07,Net 60,Price Variance
INV001477,PO001946,V00285,60893.75,2025-12-27,Unpaid,,Net 30,Price Variance
INV001478,PO000520,V00471,41963.75,2025-01-18,Paid,2025-03-08,Net 45,Matched
INV001479,PO002069,V00189,24691.99,2024-02-25,Paid,2024-03-15,Net 15,Price Variance
INV001480,PO003258,V00289,11542.35,2024-06-18,Paid,2024-08-11,Net 60,Matched
INV001481,PO000965,V00403,5247.94,2025-08-10,Paid,2025-08-15,Net 15,Matched
INV001482,PO002373,V00403,19326.82,2025-11-28,Paid,2025-12-12,Net 15,Matched
INV001483,PO003561,V00378,6098.47,2024-05-04,Paid,2024-05-13,Net 15,Matched
INV001484,PO001009,V00169,11684.2,2024-08-13,Paid Late,2024-09-26,Net 30,Matched
INV001485,PO004983,V00291,2851.23,2025-04-13,Paid Late,2025-06-25,Net 60,Matched
INV001486,PO003717,V00169,16863.28,2024-08-03,Paid,2024-09-03,Net 30,Matched
INV001487,PO004480,V00319,525.23,2025-01-18,Paid,2025-01-25,Net 15,Missing Receipt
INV001488,PO002332,V00368,29457.93,2025-09-09,Paid,2025-10-29,Net 45,Missing Receipt
INV001489,PO001788,V00205,8162.12,2025-05-24,Paid Late,2025-07-15,Net 45,Matched
INV001490,PO003438,V00288,8486.09,2024-07-13,Paid Late,2024-09-22,Net 60,Matched
INV001491,PO004793,V00142,2047.08,2024-08-25,Paid,2024-10-13,Net 45,Matched
INV001492,PO004321,V00400,7056.32,2024-07-09,Paid,2024-08-29,Net 60,Matched
INV001493,PO003121,V00202,16863.13,2024-12-22,Paid,2025-01-29,Net 60,Matched
INV001494,PO003273,V00495,3360.8,2025-12-31,Unpaid,,Net 60,Matched
